"X:","Y:","Z:","Roll:","Pitch:","Yaw:","Graph 0"
0.000000,0.000000,-0.020000,-179.790000,-0.780000,-80.770000,""
0.000000,0.000000,-0.020000,-179.790000,-0.780000,-80.770000,""
0.000000,0.000000,-0.010000,-179.790000,-0.770000,-80.770000,""
0.000000,0.000000,-0.020000,-179.790000,-0.780000,-80.770000,""
0.000000,0.000000,-0.020000,-179.790000,-0.700000,-80.770000,""
0.000000,0.000000,-0.020000,-179.790000,-0.770000,-80.770000,""
0.000000,0.000000,-0.020000,-179.790000,-0.770000,-80.770000,""
0.000000,0.000000,-0.020000,-179.790000,-0.770000,-80.770000,""
0.000000,0.000000,-0.020000,-179.790000,-0.770000,-80.770000,""
0.000000,0.000000,-0.020000,-179.790000,-0.770000,-80.770000,""
0.000000,0.000000,-0.020000,-179.790000,-0.770000,-80.770000,""
0.000000,0.000000,-0.020000,-179.790000,-0.770000,-80.770000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.770000,""
0.000000,0.000000,-0.020000,-179.790000,-0.770000,-80.770000,""
0.000000,0.000000,-0.020000,-179.790000,-0.770000,-80.770000,""
0.000000,0.000000,-0.010000,-179.790000,-0.770000,-80.770000,""
0.000000,0.000000,-0.020000,-179.790000,-0.770000,-80.770000,""
0.000000,0.000000,-0.020000,-179.790000,-0.770000,-80.770000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.770000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.770000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.770000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.770000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.770000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.770000,""
0.000000,0.000000,-0.010000,-179.790000,-0.760000,-80.770000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.770000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.770000,""
0.000000,0.000000,-0.030000,-179.790000,-0.770000,-80.770000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.770000,""
0.000000,0.000000,-0.030000,-179.790000,-0.760000,-80.770000,""
0.000000,0.000000,-0.030000,-179.790000,-0.760000,-80.780000,""
0.000000,0.000000,-0.020000,-179.780000,-0.770000,-80.780000,""
0.000000,0.000000,-0.020000,-179.780000,-0.770000,-80.780000,""
0.000000,0.000000,-0.020000,-179.780000,-0.770000,-80.780000,""
0.000000,0.000000,-0.020000,-179.780000,-0.770000,-80.780000,""
0.000000,0.000000,-0.020000,-179.780000,-0.770000,-80.780000,""
0.000000,0.000000,-0.020000,-179.780000,-0.770000,-80.780000,""
0.000000,0.000000,-0.020000,-179.780000,-0.770000,-80.780000,""
0.000000,0.000000,-0.020000,-179.780000,-0.770000,-80.780000,""
0.000000,0.000000,-0.010000,-179.780000,-0.770000,-80.780000,""
0.000000,0.000000,-0.020000,-179.780000,-0.770000,-80.780000,""
-0.010000,0.000000,-0.020000,-179.780000,-0.770000,-80.780000,""
0.000000,0.000000,-0.020000,-179.780000,-0.770000,-80.780000,""
0.000000,0.000000,-0.020000,-179.780000,-0.770000,-80.790000,""
0.000000,0.000000,-0.020000,-179.780000,-0.770000,-80.790000,""
0.000000,0.000000,-0.020000,-179.780000,-0.770000,-80.790000,""
0.000000,0.000000,-0.020000,-179.780000,-0.770000,-80.790000,""
0.000000,0.000000,-0.010000,-179.780000,-0.770000,-80.790000,""
0.000000,0.000000,-0.020000,-179.780000,-0.770000,-80.790000,""
0.000000,0.000000,-0.020000,-179.780000,-0.770000,-80.790000,""
0.000000,0.000000,-0.020000,-179.780000,-0.770000,-80.790000,""
0.000000,0.000000,-0.020000,-179.780000,-0.770000,-80.790000,""
0.000000,0.000000,-0.020000,-179.790000,-0.780000,-80.790000,""
0.000000,0.000000,-0.010000,-179.780000,-0.780000,-80.790000,""
0.000000,0.000000,-0.020000,-179.780000,-0.780000,-80.790000,""
0.000000,0.000000,-0.010000,-179.780000,-0.780000,-80.790000,""
0.000000,0.000000,-0.020000,-179.780000,-0.780000,-80.700000,""
0.000000,0.000000,-0.030000,-179.770000,-0.780000,-80.800000,""
0.000000,0.000000,-0.010000,-179.770000,-0.770000,-80.800000,""
0.000000,0.000000,-0.030000,-179.770000,-0.780000,-80.800000,""
0.000000,0.000000,-0.020000,-179.780000,-0.780000,-80.800000,""
0.000000,0.000000,-0.020000,-179.770000,-0.780000,-80.800000,""
0.000000,0.000000,-0.020000,-179.780000,-0.770000,-80.800000,""
0.000000,0.000000,-0.020000,-179.770000,-0.770000,-80.800000,""
0.000000,0.000000,-0.020000,-179.770000,-0.770000,-80.800000,""
0.000000,0.000000,-0.020000,-179.780000,-0.770000,-80.000000,""
0.000000,0.000000,-0.010000,-179.770000,-0.770000,-80.800000,""
0.000000,0.000000,-0.020000,-179.780000,-0.770000,-80.800000,""
0.000000,0.000000,-0.020000,-179.770000,-0.770000,-80.800000,""
0.000000,0.000000,-0.020000,-179.770000,-0.770000,-80.800000,""
0.000000,0.000000,-0.010000,-179.770000,-0.770000,-80.800000,""
0.000000,0.000000,-0.020000,-179.770000,-0.770000,-80.800000,""
0.000000,0.000000,-0.020000,-179.770000,-0.770000,-80.800000,""
0.000000,0.000000,-0.020000,-179.780000,-0.770000,-80.810000,""
0.000000,0.000000,-0.020000,-179.780000,-0.770000,-80.800000,""
0.000000,0.000000,-0.020000,-179.780000,-0.770000,-80.800000,""
0.000000,0.000000,-0.020000,-179.780000,-0.760000,-80.800000,""
0.000000,0.000000,-0.020000,-179.780000,-0.760000,-80.800000,""
0.000000,0.000000,-0.030000,-179.800000,-0.760000,-80.800000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.800000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.800000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.810000,""
0.000000,0.000000,-0.010000,-179.790000,-0.760000,-80.810000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.810000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.810000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.810000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.810000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.810000,""
0.000000,0.000000,-0.010000,-179.790000,-0.760000,-80.810000,""
0.010000,0.000000,-0.020000,-179.790000,-0.760000,-80.810000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.810000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.810000,""
0.000000,0.000000,-0.010000,-179.790000,-0.760000,-80.810000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.810000,""
0.000000,0.000000,-0.030000,-179.790000,-0.760000,-80.810000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.810000,""
0.000000,0.000000,-0.010000,-179.780000,-0.760000,-80.810000,""
0.000000,0.000000,-0.020000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.820000,""
0.000000,-0.010000,-0.020000,-179.780000,-0.760000,-80.820000,""
0.010000,0.000000,-0.020000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.020000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.020000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.010000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.010000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.020000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.020000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.820000,""
0.000000,0.000000,-0.010000,-179.780000,-0.750000,-80.820000,""
0.000000,0.000000,-0.020000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.020000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.010000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.010000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.020000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.020000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.020000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.020000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.030000,-179.780000,-0.760000,-80.820000,""
0.000000,-0.010000,-0.020000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.020000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.020000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.010000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.020000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.820000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.820000,""
0.000000,0.000000,-0.020000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.820000,""
0.000000,-0.010000,-0.020000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.010000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.020000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.020000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.020000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.820000,""
0.000000,0.000000,-0.020000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.020000,-179.780000,-0.760000,-80.820000,""
0.010000,0.000000,-0.020000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.020000,-179.780000,-0.760000,-80.820000,""
0.000000,0.000000,-0.010000,-179.790000,-0.760000,-80.820000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.820000,""
0.000000,0.000000,-0.020000,-179.790000,-0.750000,-80.820000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.820000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.820000,""
0.000000,0.000000,-0.010000,-179.790000,-0.750000,-80.820000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.820000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.820000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.820000,""
0.000000,0.000000,-0.010000,-179.780000,-0.750000,-80.820000,""
0.000000,0.000000,-0.020000,-179.790000,-0.750000,-80.820000,""
0.000000,0.000000,-0.020000,-179.790000,-0.750000,-80.820000,""
0.000000,0.000000,-0.010000,-179.790000,-0.750000,-80.820000,""
0.000000,0.000000,-0.010000,-179.790000,-0.750000,-80.820000,""
0.000000,0.000000,-0.030000,-179.790000,-0.750000,-80.820000,""
0.000000,0.000000,-0.020000,-179.790000,-0.750000,-80.830000,""
0.000000,0.000000,-0.020000,-179.790000,-0.750000,-80.830000,""
0.000000,0.000000,-0.020000,-179.790000,-0.750000,-80.830000,""
0.000000,0.000000,-0.020000,-179.790000,-0.750000,-80.830000,""
0.000000,0.000000,-0.020000,-179.790000,-0.750000,-80.840000,""
0.000000,0.000000,-0.020000,-179.790000,-0.750000,-80.830000,""
0.000000,0.000000,-0.020000,-179.790000,-0.750000,-80.830000,""
0.000000,0.000000,-0.010000,-179.790000,-0.750000,-80.830000,""
0.000000,0.000000,-0.020000,-179.790000,-0.750000,-80.830000,""
0.000000,0.000000,-0.020000,-179.790000,-0.750000,-80.830000,""
0.000000,0.000000,-0.020000,-179.790000,-0.750000,-80.830000,""
0.000000,0.000000,-0.010000,-179.790000,-0.750000,-80.830000,""
0.000000,0.000000,-0.020000,-179.790000,-0.750000,-80.830000,""
0.000000,0.000000,-0.020000,-179.790000,-0.750000,-80.830000,""
0.000000,0.000000,-0.020000,-179.790000,-0.750000,-80.830000,""
0.000000,0.000000,-0.020000,-179.790000,-0.750000,-80.840000,""
0.000000,0.000000,-0.030000,-179.790000,-0.750000,-80.840000,""
0.000000,0.000000,-0.020000,-179.790000,-0.750000,-80.840000,""
0.000000,0.000000,-0.020000,-179.790000,-0.750000,-80.840000,""
0.000000,0.000000,-0.020000,-179.790000,-0.750000,-80.840000,""
0.000000,0.000000,-0.020000,-179.790000,-0.750000,-80.840000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.840000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.840000,""
0.000000,0.000000,-0.030000,-179.780000,-0.750000,-80.840000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.840000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.840000,""
0.000000,0.000000,-0.010000,-179.780000,-0.750000,-80.840000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.840000,""
0.000000,0.000000,-0.030000,-179.780000,-0.750000,-80.840000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.840000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.840000,""
0.000000,0.000000,-0.010000,-179.780000,-0.750000,-80.840000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.840000,""
0.000000,0.000000,-0.030000,-179.780000,-0.750000,-80.840000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.840000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.840000,""
0.000000,0.000000,-0.030000,-179.780000,-0.750000,-80.850000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.840000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.840000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.850000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.850000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.000000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.850000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.850000,""
0.010000,0.000000,-0.030000,-179.780000,-0.750000,-80.850000,""
0.000000,0.000000,-0.010000,-179.780000,-0.750000,-80.850000,""
0.000000,0.000000,-0.010000,-179.780000,-0.750000,-80.850000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.850000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.850000,""
0.000000,0.000000,-0.010000,-179.780000,-0.750000,-80.850000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.840000,""
0.000000,0.000000,-0.030000,-179.780000,-0.750000,-80.840000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.840000,""
0.000000,0.000000,-0.020000,-179.780000,-0.750000,-80.840000,""
0.000000,0.000000,-0.010000,-179.780000,-0.700000,-80.840000,""
0.000000,0.000000,-0.020000,-179.780000,-0.730000,-80.840000,""
0.000000,0.000000,-0.020000,-179.780000,-0.730000,-80.850000,""
0.000000,0.000000,-0.020000,-179.780000,-0.740000,-80.850000,""
0.000000,0.000000,-0.020000,-179.780000,-0.740000,-80.840000,""
0.000000,0.000000,-0.020000,-179.780000,-0.740000,-80.850000,""
0.000000,0.000000,-0.020000,-179.780000,-0.740000,-80.850000,""
0.000000,0.000000,-0.020000,-179.780000,-0.740000,-80.850000,""
0.000000,0.000000,-0.020000,-179.780000,-0.740000,-80.850000,""
0.000000,0.000000,-0.030000,-179.780000,-0.740000,-80.850000,""
0.000000,0.000000,-0.010000,-179.780000,-0.740000,-80.850000,""
0.000000,0.000000,-0.020000,-179.790000,-0.740000,-80.850000,""
0.000000,0.000000,-0.020000,-179.780000,-0.740000,-80.850000,""
0.000000,0.000000,-0.020000,-179.790000,-0.740000,-80.850000,""
0.000000,0.000000,-0.020000,-179.790000,-0.740000,-80.850000,""
0.000000,0.000000,-0.020000,-179.790000,-0.740000,-80.850000,""
0.000000,0.000000,-0.020000,-179.790000,-0.740000,-80.850000,""
0.000000,0.000000,-0.020000,-179.790000,-0.750000,-80.850000,""
0.000000,0.000000,-0.020000,-179.790000,-0.740000,-80.850000,""
0.000000,0.000000,-0.020000,-179.790000,-0.750000,-80.850000,""
0.000000,0.000000,-0.010000,-179.780000,-0.740000,-80.850000,""
0.000000,0.000000,-0.010000,-179.780000,-0.740000,-80.860000,""
0.000000,0.000000,-0.020000,-179.780000,-0.740000,-80.860000,""
0.000000,0.000000,-0.010000,-179.780000,-0.740000,-80.850000,""
0.000000,0.000000,-0.020000,-179.780000,-0.740000,-80.850000,""
0.000000,0.000000,-0.030000,-179.780000,-0.740000,-80.860000,""
0.000000,0.000000,-0.010000,-179.780000,-0.740000,-80.860000,""
0.000000,0.000000,-0.020000,-179.780000,-0.740000,-80.860000,""
0.000000,0.000000,-0.020000,-179.780000,-0.740000,-80.860000,""
0.000000,0.000000,-0.010000,-179.780000,-0.740000,-80.860000,""
0.000000,0.000000,-0.020000,-179.780000,-0.740000,-80.860000,""
0.000000,0.000000,-0.020000,-179.780000,-0.740000,-80.860000,""
0.000000,0.000000,-0.010000,-179.780000,-0.740000,-80.880000,""
0.000000,0.000000,-0.020000,-179.780000,-0.740000,-80.880000,""
0.000000,0.000000,-0.020000,-179.780000,-0.740000,-80.880000,""
0.000000,0.000000,-0.020000,-179.780000,-0.740000,-80.880000,""
0.000000,0.000000,-0.020000,-179.780000,-0.740000,-80.880000,""
0.000000,0.000000,-0.020000,-179.780000,-0.740000,-80.880000,""
0.000000,0.000000,-0.020000,-179.780000,-0.730000,-80.880000,""
0.000000,-0.010000,-0.020000,-179.780000,-0.730000,-80.880000,""
0.000000,0.000000,-0.020000,-179.780000,-0.730000,-80.880000,""
0.000000,0.000000,-0.020000,-179.780000,-0.740000,-80.880000,""
0.010000,0.000000,-0.020000,-179.790000,-0.740000,-80.880000,""
0.010000,0.000000,-0.020000,-179.790000,-0.740000,-80.880000,""
0.000000,0.000000,-0.020000,-179.790000,-0.740000,-80.880000,""
0.010000,0.000000,-0.020000,-179.770000,-0.740000,-80.880000,""
0.000000,0.000000,-0.020000,-179.760000,-0.740000,-80.880000,""
0.000000,0.000000,-0.020000,-179.770000,-0.730000,-80.880000,""
0.000000,0.000000,-0.010000,-179.770000,-0.730000,-80.880000,""
0.000000,0.000000,-0.020000,-179.760000,-0.730000,-80.880000,""
0.000000,0.000000,-0.020000,-179.760000,-0.730000,-80.880000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.880000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.880000,""
0.000000,0.000000,-0.020000,-179.760000,-0.740000,-80.880000,""
0.000000,0.000000,-0.020000,-179.770000,-0.730000,-80.880000,""
0.000000,0.000000,-0.020000,-179.770000,-0.730000,-80.880000,""
0.000000,0.000000,-0.020000,-179.770000,-0.730000,-80.880000,""
0.000000,0.000000,-0.020000,-179.780000,-0.730000,-80.880000,""
0.000000,0.000000,-0.020000,-179.780000,-0.740000,-80.880000,""
0.000000,-0.010000,-0.010000,-179.780000,-0.740000,-80.890000,""
0.000000,0.000000,-0.020000,-179.780000,-0.740000,-80.880000,""
0.000000,0.000000,-0.020000,-179.770000,-0.730000,-80.880000,""
0.000000,0.000000,-0.020000,-179.770000,-0.730000,-80.890000,""
0.000000,0.000000,-0.020000,-179.770000,-0.730000,-80.890000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.890000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.890000,""
0.000000,0.000000,-0.030000,-179.770000,-0.740000,-80.890000,""
0.000000,0.000000,-0.010000,-179.770000,-0.740000,-80.890000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.890000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.890000,""
0.010000,0.000000,-0.020000,-179.770000,-0.740000,-80.890000,""
0.000000,0.000000,-0.030000,-179.770000,-0.740000,-80.890000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.890000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.890000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.890000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.890000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.890000,""
0.000000,0.000000,-0.010000,-179.770000,-0.740000,-80.890000,""
0.000000,0.000000,-0.030000,-179.770000,-0.740000,-80.890000,""
0.000000,0.000000,-0.010000,-179.770000,-0.740000,-80.890000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.890000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.890000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.890000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.890000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.890000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.890000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.890000,""
0.000000,0.000000,-0.010000,-179.770000,-0.740000,-80.890000,""
0.000000,0.000000,-0.020000,-179.770000,-0.760000,-80.890000,""
0.000000,0.000000,-0.010000,-179.770000,-0.760000,-80.890000,""
0.000000,0.000000,-0.020000,-179.760000,-0.760000,-80.890000,""
0.000000,0.000000,-0.020000,-179.770000,-0.760000,-80.890000,""
0.000000,0.000000,-0.020000,-179.770000,-0.760000,-80.900000,""
0.000000,0.000000,-0.020000,-179.770000,-0.760000,-80.900000,""
0.000000,0.000000,-0.020000,-179.770000,-0.760000,-80.900000,""
0.000000,0.000000,-0.020000,-179.770000,-0.760000,-80.900000,""
0.000000,0.000000,-0.020000,-179.760000,-0.760000,-80.900000,""
0.000000,0.000000,-0.020000,-179.770000,-0.760000,-80.900000,""
0.000000,0.000000,-0.020000,-179.760000,-0.760000,-80.900000,""
0.000000,0.000000,-0.020000,-179.760000,-0.750000,-80.900000,""
0.000000,0.000000,-0.020000,-179.760000,-0.750000,-80.900000,""
0.000000,0.000000,-0.020000,-179.770000,-0.750000,-80.900000,""
0.000000,0.000000,-0.020000,-179.770000,-0.750000,-80.900000,""
0.000000,0.000000,-0.030000,-179.770000,-0.750000,-80.900000,""
0.000000,0.000000,-0.020000,-179.770000,-0.750000,-80.900000,""
0.000000,0.000000,-0.020000,-179.770000,-0.750000,-80.900000,""
0.000000,0.000000,-0.020000,-179.770000,-0.750000,-80.900000,""
0.000000,0.000000,-0.010000,-179.770000,-0.750000,-80.900000,""
0.000000,0.000000,-0.020000,-179.770000,-0.750000,-80.900000,""
0.000000,0.000000,-0.020000,-179.770000,-0.750000,-80.900000,""
0.000000,0.000000,-0.020000,-179.770000,-0.750000,-80.910000,""
0.000000,0.000000,-0.020000,-179.770000,-0.750000,-80.900000,""
0.000000,0.000000,-0.020000,-179.770000,-0.750000,-80.910000,""
0.000000,0.000000,-0.020000,-179.770000,-0.750000,-80.910000,""
0.000000,0.000000,-0.020000,-179.770000,-0.750000,-80.910000,""
0.000000,0.000000,-0.020000,-179.770000,-0.750000,-80.910000,""
0.000000,0.000000,-0.020000,-179.770000,-0.750000,-80.910000,""
0.000000,0.000000,-0.010000,-179.770000,-0.740000,-80.910000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.910000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.910000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.910000,""
0.000000,0.000000,-0.030000,-179.770000,-0.740000,-80.910000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.910000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.910000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.910000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.900000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.900000,""
0.000000,0.000000,-0.010000,-179.770000,-0.740000,-80.910000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.900000,""
-0.010000,0.000000,-0.020000,-179.770000,-0.740000,-80.910000,""
0.000000,0.000000,-0.010000,-179.770000,-0.740000,-80.900000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.900000,""
0.000000,0.000000,-0.020000,-179.770000,-0.740000,-80.910000,""
0.000000,0.000000,-0.010000,-179.810000,-0.730000,-80.910000,""
0.000000,0.000000,-0.020000,-179.810000,-0.730000,-80.910000,""
-0.010000,0.000000,-0.020000,-179.810000,-0.730000,-80.910000,""
0.000000,0.000000,-0.020000,-179.810000,-0.730000,-80.900000,""
0.000000,0.000000,-0.020000,-179.810000,-0.730000,-80.900000,""
0.000000,0.000000,-0.020000,-179.810000,-0.730000,-80.900000,""
0.000000,0.000000,-0.020000,-179.810000,-0.730000,-80.900000,""
0.000000,0.000000,-0.020000,-179.810000,-0.730000,-80.900000,""
0.000000,0.000000,-0.020000,-179.810000,-0.730000,-80.900000,""
0.000000,0.000000,-0.020000,-179.800000,-0.730000,-80.900000,""
0.000000,0.000000,-0.020000,-179.810000,-0.730000,-80.910000,""
0.000000,0.000000,-0.010000,-179.800000,-0.730000,-80.910000,""
0.000000,0.000000,-0.020000,-179.800000,-0.730000,-80.910000,""
0.000000,0.000000,-0.020000,-179.800000,-0.730000,-80.910000,""
0.000000,0.000000,-0.020000,-179.800000,-0.730000,-80.910000,""
0.000000,0.000000,-0.020000,-179.800000,-0.730000,-80.910000,""
0.000000,0.000000,-0.020000,-179.800000,-0.730000,-80.910000,""
0.000000,0.000000,-0.020000,-179.800000,-0.740000,-80.910000,""
0.000000,0.000000,-0.020000,-179.800000,-0.740000,-80.910000,""
0.000000,0.000000,-0.020000,-179.800000,-0.740000,-80.920000,""
0.000000,0.000000,-0.020000,-179.800000,-0.740000,-80.910000,""
0.000000,0.000000,-0.020000,-179.800000,-0.740000,-80.910000,""
0.000000,0.000000,-0.020000,-179.800000,-0.740000,-80.910000,""
0.000000,0.000000,-0.020000,-179.800000,-0.740000,-80.910000,""
0.000000,0.000000,-0.020000,-179.800000,-0.740000,-80.910000,""
0.000000,0.000000,-0.020000,-179.800000,-0.740000,-80.910000,""
0.000000,0.000000,-0.020000,-179.800000,-0.740000,-80.920000,""
0.000000,0.000000,-0.020000,-179.800000,-0.730000,-80.910000,""
0.000000,0.000000,-0.010000,-179.800000,-0.740000,-80.920000,""
-0.010000,0.000000,-0.020000,-179.790000,-0.740000,-80.910000,""
0.000000,0.000000,-0.020000,-179.790000,-0.740000,-80.910000,""
0.000000,0.000000,-0.010000,-179.790000,-0.740000,-80.910000,""
0.000000,0.000000,-0.020000,-179.800000,-0.740000,-80.910000,""
0.000000,0.000000,-0.020000,-179.790000,-0.740000,-80.910000,""
0.000000,0.000000,-0.030000,-179.800000,-0.750000,-80.910000,""
0.000000,0.000000,-0.020000,-179.800000,-0.750000,-80.910000,""
0.000000,0.000000,-0.020000,-179.800000,-0.750000,-80.910000,""
0.000000,0.000000,-0.020000,-179.790000,-0.740000,-80.910000,""
0.000000,0.000000,-0.010000,-179.800000,-0.740000,-80.920000,""
0.000000,0.000000,-0.030000,-179.800000,-0.740000,-80.920000,""
0.000000,0.000000,-0.020000,-179.790000,-0.750000,-80.920000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.920000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.920000,""
0.000000,0.000000,-0.020000,-179.790000,-0.760000,-80.920000,""
0.000000,0.000000,-0.020000,-179.790000,-0.770000,-80.920000,""
0.000000,0.000000,-0.020000,-179.790000,-0.770000,-80.920000,""
0.000000,0.000000,-0.020000,-179.790000,-0.770000,-80.920000,""
0.000000,0.000000,-0.020000,-179.790000,-0.770000,-80.920000,""
